"rhkhnm","AcerCorporation","2007-7-16","Industrials","Russia","730","NO"
"eak","AppleCompany","1913-13-25","Energy","UK","817","NO"
"csw","ReebolEnterprise","1968-11-1","Consumer Cyclical","China","927","NO"
"lfalw","AMDHolder","1914-4-32","Industrials","France","937","YES"
"besu","ReebolEnterprise","1972-4-15","Technology","Germany","944","YES"
"ghm","AmazonGalactic","1986-8-10","CommunicationServices","USA","223","NO"
"zgvf","PalantirEmpire","2000-3-23","Financial","Germany","30","YES"
"oyyl","NickelHolder","1966-13-32","Industrials","France","767","NO"
"tqmrj","BurgerKingInc","2016-1-31","Consumer Cyclical","UK","255","YES"
"dhxk","KFCCorporation","1902-3-27","Materials","Russia","532","YES"
"fhldx","HPHolder","2007-8-5","Healtcare","Russia","683","YES"
"dys","McDonaldsCompany","1948-7-21","Financial","Japan","39","YES"
"azm","BurgerKingHost","1910-11-30","Energy","China","103","NO"
"mhihf","McDonaldsEnterprise","1977-2-4","Technology","Japan","252","YES"
"llgsb","TeslaCorporation","1900-7-27","Financial","Russia","90","NO"
"njkewh","LukoilInc","1962-10-11","Consumer Cyclical","France","970","YES"
"cxaths","HPHost","1997-5-24","Industrials","Japan","461","YES"
"gorbo","McDonaldsGalactic","1984-9-7","Materials","UK","95","YES"
"vuy","MarshalEnterprise","1960-13-15","CommunicationServices","UK","918","NO"
"zlzpl","PapitaGalactic","1995-7-15","Semiconductors","UK","454","NO"
"acxrkd","MicrosoftEnterprise","1965-7-28","Semiconductors","Russia","326","YES"
"dfwe","MicrosoftHost","1984-6-21","Industrials","USA","401","YES"
"xtxcvu","MaximEnterprise","1941-4-24","Industrials","China","445","YES"
"ggns","AMDEnterprise","1992-6-9","Technology","Italy","839","NO"
"dre","MeuzauCompany","1926-6-10","Materials","Russia","917","YES"
"pmpx","BurgerKingEmpire","1964-7-30","Financial","UK","97","YES"
"jqrveb","MaximHost","2004-4-9","Industrials","Japan","769","NO"
"lfzkj","MeuzauHost","2010-6-20","Energy","France","643","NO"
"xnfz","AppleInc","1929-1-28","CommunicationServices","Germany","547","YES"
"tqgll","AmazonInc","1960-10-20","Materials","Russia","922","NO"
"lvvh","PalantirInc","1979-13-28","Energy","Russia","121","NO"
"yxog","SberBankHost","2014-7-10","Technology","Russia","793","YES"
"ubd","SimonEmpire","1922-12-24","Consumer Cyclical","Russia","542","NO"
"eejnn","TeslaEmpire","1980-9-7","Consumer Cyclical","Germany","488","YES"
"wtxni","PalantirHost","1996-4-26","Semiconductors","Russia","916","NO"
"xujck","MaximHolder","1988-3-20","Industrials","UK","851","YES"
"fdqfxo","AdidasHost","2014-4-18","Semiconductors","USA","147","NO"
"nnppss","NickelCompany","1901-6-8","Energy","UK","352","YES"
"wdr","AlalaneInc","1939-13-17","CommunicationServices","Japan","416","NO"
"snuz","PalantirEnterprise","1954-4-6","Healtcare","China","672","NO"
"dgtf","AdidasGalactic","1932-4-23","Consumer Cyclical","Japan","202","YES"
"odc","NLTHolder","2018-9-11","Healtcare","Russia","96","NO"
"sxsou","HPEnterprise","1990-13-8","Industrials","UK","443","YES"
"usgqv","MarshalInc","1920-7-6","Healtcare","Germany","665","YES"
"wpk","NLTCorporation","2012-11-20","Financial","France","945","YES"
"rdgj","HPHolder","2017-9-14","Financial","France","630","YES"
"lnyep","AppleEnterprise","1915-4-2","Financial","Italy","186","NO"
"bnazu","ReebolGalactic","1991-7-29","Energy","USA","535","YES"
"ast","MouseGalactic","1933-1-19","CommunicationServices","France","313","NO"
"aglp","McDonaldsCompany","1904-1-28","Materials","USA","848","YES"
"yiy","VoxGalactic","1915-11-28","Financial","France","364","NO"
"nra","MarshalCompany","1914-8-15","Semiconductors","Japan","318","NO"
"ykctzl","AdidasHost","1935-6-3","Energy","UK","375","YES"
"illzi","NVIDIAEnterprise","1974-8-30","Industrials","France","235","NO"
"oqahuq","MeuzauGalactic","1953-4-2","Semiconductors","USA","215","NO"
"ozgclm","MicrosoftEnterprise","2008-2-4","Industrials","China","197","NO"
"bpxtbb","NLTInc","1929-3-22","Financial","Russia","321","YES"
"jbgnv","MarshalEnterprise","1958-5-32","Energy","France","208","YES"
"vmwej","MeuzauEmpire","1933-1-19","CommunicationServices","France","885","YES"
"epqezs","AppleGalactic","1951-12-17","Industrials","USA","695","YES"
"mnhssw","AdidasHost","1966-1-29","Materials","Italy","698","YES"
"uvpa","SimonCompany","1978-2-2","Technology","France","232","NO"
"fxbz","TeslaEmpire","1953-7-2","Financial","Japan","609","YES"
"aibj","PalantirInc","1919-7-24","CommunicationServices","Russia","148","NO"
"qnlw","AcerEnterprise","1964-9-4","Energy","USA","457","NO"
"glwob","NikeCorporation","1975-2-7","Energy","UK","22","NO"
"lquttp","ReebolCorporation","1927-1-15","Healtcare","Russia","660","YES"
"rlsf","HPCorporation","1947-13-4","Semiconductors","China","149","NO"
"dmq","AdidasEnterprise","1937-1-16","Materials","Italy","849","NO"
"kcevkk","NikeHost","1954-9-9","Materials","UK","63","YES"
"nmyh","HospitalHost","2009-9-11","Industrials","Italy","570","NO"
"xcov","KFCEmpire","1934-4-27","Semiconductors","Russia","714","NO"
"mburp","PalantirGalactic","1942-12-18","Materials","China","666","NO"
"kkq","PalantirEnterprise","1927-3-10","Consumer Cyclical","USA","812","YES"
"mwheu","AMDGalactic","1913-5-29","Consumer Cyclical","China","433","YES"
"sdzaq","PalantirCorporation","1953-4-19","Industrials","Italy","196","NO"
"vwnp","AMDEmpire","1958-6-1","CommunicationServices","UK","772","NO"
"ztth","OrangeHolder","1956-2-13","Financial","UK","28","YES"
"wxmld","McDonaldsEnterprise","2012-1-28","Healtcare","Germany","895","NO"
"ees","OrangeCompany","1968-8-21","Technology","China","295","YES"
"fgmo","OrangeCompany","1943-8-12","Semiconductors","USA","133","NO"
"ptiej","MindalInc","1982-4-14","Healtcare","Germany","184","NO"
"hdvmdn","ReebolHost","1971-8-22","Technology","Japan","84","YES"
"osug","KFCEnterprise","2007-8-5","Technology","China","270","NO"
"itve","MouseEnterprise","1958-1-16","Consumer Cyclical","Japan","165","NO"
"mhkk","HuntingtonCompany","1902-13-27","Semiconductors","China","359","NO"
"myw","NickelEnterprise","1912-7-25","Energy","USA","102","YES"
"apwdmj","MeuzauInc","1953-6-31","Materials","USA","906","YES"
"msnbq","ToshibaGalactic","1975-12-2","Semiconductors","Japan","46","NO"
"kpw","LukoilHost","1922-4-18","Materials","Germany","131","NO"
"yka","HospitalEnterprise","1963-9-12","CommunicationServices","Germany","928","YES"
"flqtlu","LukoilGalactic","1927-2-13","CommunicationServices","Germany","11","NO"
"sopd","NickelHost","1997-10-7","Technology","France","190","YES"
"ydcd","JuiceInc","1925-2-1","Consumer Cyclical","China","151","YES"
"dvtzbl","NikeEnterprise","2010-9-28","Industrials","Germany","385","YES"
"ledxy","HospitalCorporation","1933-11-26","CommunicationServices","Japan","682","NO"
"rzgd","SimonHolder","1993-1-25","Energy","France","982","NO"
"lzhnpz","AmazonEmpire","1966-11-5","Technology","USA","776","NO"
"oxjpm","HuntingtonHolder","1913-6-5","Energy","Japan","339","YES"
"iaxus","NickelEnterprise","1955-12-31","CommunicationServices","Japan","512","NO"
"dsgd","AdidasCompany","2001-13-24","CommunicationServices","Germany","246","YES"
"pmu","AcerEnterprise","1915-6-14","Financial","France","943","YES"
"yyzdhc","BurgerKingGalactic","1930-8-14","Energy","France","390","YES"
"yuyp","NVIDIAHolder","1940-2-6","Healtcare","Japan","140","YES"
"kceva","MirrowGalactic","1954-4-13","CommunicationServices","Germany","874","YES"
"lfs","SamsungGalactic","1992-9-3","Energy","Italy","498","YES"
"ypbwlf","McDonaldsHost","2020-10-24","Financial","France","926","YES"
"llpj","AcerEmpire","1985-8-15","Healtcare","USA","513","NO"
"wqj","NLTHost","2010-3-23","Semiconductors","Germany","253","NO"
"ahwzhd","NLTHost","1938-12-12","CommunicationServices","Russia","436","NO"
"hozyeu","AsusEmpire","1949-2-10","Healtcare","USA","561","NO"
"dggb","MindalHolder","1915-10-7","Financial","France","880","YES"
"bzcju","VoxCompany","2017-13-14","Financial","Russia","543","NO"
"rnc","LukoilGalactic","1940-10-25","Consumer Cyclical","Russia","742","YES"
"zphft","BOSCHInc","1998-1-15","Technology","China","129","YES"
"ezu","AcerEmpire","1922-10-29","Industrials","Germany","398","YES"
"iygkfw","MarshalHost","1968-11-8","CommunicationServices","USA","798","NO"
"zim","JuiceEnterprise","1958-13-16","CommunicationServices","Germany","790","NO"
"hcsp","ReebolInc","1908-1-8","Technology","China","626","NO"
"lemdej","VoxHolder","2000-11-16","Healtcare","USA","494","NO"
"dcdzsy","SimonHolder","1934-2-21","Financial","Germany","648","YES"
"uag","MouseHost","1951-8-21","Healtcare","Russia","706","YES"
"yjbje","HuntingtonCorporation","2011-6-26","Consumer Cyclical","Russia","999","NO"
"mubq","SamsungHost","1934-10-28","Healtcare","Italy","631","NO"
"syzkp","VirginCompany","1920-12-8","Financial","UK","110","NO"
"dyf","NVIDIAEmpire","1953-5-4","Healtcare","UK","957","NO"
"lisgoy","MindalGalactic","1990-7-14","Consumer Cyclical","Germany","435","YES"
"agpt","LukoilHost","1919-13-23","Semiconductors","Italy","679","YES"
"wnidrr","AcerHost","1912-2-14","Semiconductors","France","8","NO"
"btwe","PalantirEnterprise","1964-12-24","Materials","USA","1000","NO"
"gnoz","VoxCorporation","1947-8-6","Financial","Japan","69","YES"
"neamtb","McDonaldsHost","1901-4-19","Industrials","Japan","323","NO"
"hlsurm","NLTEmpire","1978-9-14","Financial","UK","160","NO"
"fpfkt","AsusCorporation","1940-2-8","Consumer Cyclical","UK","471","NO"
"ymqziq","MaximEnterprise","1947-3-12","Consumer Cyclical","Russia","259","NO"
"vlnng","BurgerKingGalactic","1936-6-17","Industrials","France","142","YES"
"kuxol","AMDGalactic","1943-10-31","Semiconductors","Japan","590","YES"
"sjh","HuntingtonHolder","1941-5-21","Energy","Japan","554","NO"
"tyxzx","VirginCompany","1929-5-22","Materials","France","565","YES"
"hmqqpa","BOSCHInc","1974-3-21","Materials","Japan","976","YES"
"igximn","SberBankCorporation","1972-9-5","Materials","Japan","587","YES"
"boc","McDonaldsHolder","1913-10-12","Industrials","UK","100","YES"
"rdwbn","MindalHolder","1924-6-28","Technology","Russia","286","NO"
"tccmqd","TeslaEnterprise","1933-8-17","Semiconductors","France","247","NO"
"gvs","NikeEnterprise","2006-4-4","Industrials","USA","696","YES"
"pbn","TeslaCorporation","1990-1-23","Consumer Cyclical","France","896","NO"
"gcez","HospitalGalactic","2015-5-13","Industrials","China","751","NO"
"xvucj","AppleInc","1953-2-11","Technology","France","414","YES"
"hltn","NikeEnterprise","1965-1-22","Industrials","France","761","YES"
"gfio","NVIDIAHolder","1924-6-1","Financial","Germany","315","YES"
"zwvrvs","PalantirHolder","2004-8-15","Technology","Germany","657","YES"
"bdr","MindalInc","1941-1-26","Technology","China","595","YES"
"kspr","NickelGalactic","1929-12-30","CommunicationServices","Japan","841","NO"
"qimm","AcerCompany","1917-6-14","Energy","USA","617","NO"
"qfj","PapitaCorporation","1917-7-30","CommunicationServices","France","828","NO"
"irc","KFCCorporation","1918-11-4","Industrials","Germany","29","YES"
"krh","VirginGalactic","1961-3-25","Technology","Japan","195","NO"
"xmq","JuiceEnterprise","1956-10-2","Materials","Germany","699","YES"
"nssk","OrangeGalactic","1986-3-28","Industrials","China","76","YES"
"mkyrb","AMDHost","2006-3-12","Healtcare","Germany","806","NO"
"tvvyzr","PapitaEmpire","1915-6-10","Consumer Cyclical","Germany","888","NO"
"rbib","VoxInc","1925-11-1","Healtcare","Germany","497","NO"
"rizpe","BurgerKingInc","1978-9-28","Healtcare","China","7","YES"
"acqs","NLTGalactic","1907-13-9","Semiconductors","China","748","YES"
"yxooo","NLTEmpire","2000-11-12","Energy","UK","157","NO"
"fpyl","HospitalEnterprise","1955-3-20","Industrials","USA","685","YES"
"hiuoh","NVIDIACorporation","1969-9-29","Materials","Italy","583","NO"
"dqtl","AppleEmpire","1943-10-4","Industrials","Germany","418","NO"
"ryqkt","TeslaCompany","1967-10-25","Energy","UK","964","NO"
"huiqkk","BOSCHGalactic","1957-1-17","Financial","France","258","NO"
"vcww","AcerHost","1982-13-32","Financial","France","662","YES"
"gdi","VoxEnterprise","2004-2-1","Consumer Cyclical","USA","367","YES"
"lhecir","MaximHolder","1920-1-22","CommunicationServices","Russia","837","YES"
"lapirs","NikeGalactic","1997-9-3","Materials","USA","661","NO"
"bwh","VirginGalactic","1954-11-18","Consumer Cyclical","UK","582","YES"
"sojx","HospitalCompany","1970-10-26","Energy","UK","23","YES"
"ltkf","VirginHost","1980-3-23","Consumer Cyclical","Germany","155","YES"
"ahnt","AmazonEmpire","1975-12-25","Financial","Japan","368","YES"
"kwkcgv","NVIDIAInc","1939-4-10","Healtcare","France","303","YES"
"dkgpy","MirrowHost","1948-5-21","Consumer Cyclical","Japan","750","NO"
"gpizgf","SberBankHost","2003-7-11","Energy","China","453","NO"
"fgmfzy","ToshibaCompany","1902-1-15","Materials","Germany","857","NO"
"xwxplp","HuntingtonEmpire","1991-4-6","Industrials","USA","757","NO"
"bfqem","PalantirInc","1930-8-19","Consumer Cyclical","Germany","288","NO"
"zsg","JuiceHost","1974-8-23","Materials","France","503","NO"
"ceoakv","HuntingtonCorporation","1981-1-32","Industrials","UK","580","NO"
"pfx","AdidasHolder","1943-8-17","Healtcare","Russia","912","YES"
"cquztl","MirrowHolder","2009-12-32","Technology","Japan","939","NO"
"yzmfo","MouseGalactic","1952-12-31","Industrials","China","567","YES"
"cue","PalantirCompany","1940-4-25","Semiconductors","Russia","316","NO"
"sacggn","AlalaneGalactic","1970-11-8","Consumer Cyclical","Japan","864","NO"
"gxs","SimonHolder","1990-11-16","Technology","USA","175","YES"
"vfr","MirrowEnterprise","1991-10-4","Healtcare","Germany","611","YES"
"lla","HospitalCompany","1980-10-10","Semiconductors","UK","442","YES"
"vxs","MirrowCompany","1920-2-23","Industrials","UK","166","NO"
"trtr","MeuzauGalactic","1945-5-6","Semiconductors","USA","185","YES"
"tjxpgr","SamsungHost","1951-8-1","Financial","Germany","256","NO"
"ptx","MarshalGalactic","1900-7-32","Industrials","China","365","YES"
"fhjm","AppleEmpire","1946-9-1","Technology","Germany","406","YES"
"hvqkf","AmazonHost","1913-7-7","Industrials","UK","832","YES"
"kkexc","MeuzauGalactic","1907-12-4","CommunicationServices","Germany","845","YES"
"mfcoq","JuiceHost","1954-4-24","Technology","Russia","941","YES"
"rvai","LukoilEmpire","2019-3-13","Technology","France","281","NO"
"tixp","AsusEmpire","1927-13-20","Energy","Italy","282","NO"
"ead","VirginHolder","1954-2-19","Consumer Cyclical","Germany","950","NO"
"syiv","KFCHost","1991-9-31","Semiconductors","Italy","163","NO"
"bmcze","KFCHost","2001-11-25","Energy","Italy","588","NO"
"ilxl","MirrowCorporation","1935-6-15","Consumer Cyclical","Russia","213","YES"
"bfeb","MeuzauCorporation","2002-9-22","Energy","Japan","527","NO"
"gsvxts","VirginGalactic","1989-7-11","Consumer Cyclical","UK","954","YES"
"ueagr","BurgerKingGalactic","1948-2-19","CommunicationServices","UK","779","YES"
"enzjvs","NickelCompany","1915-8-8","Technology","France","563","YES"
"xolyz","BurgerKingCompany","1954-11-27","Energy","Italy","118","YES"
"hscmv","SamsungHost","1948-4-26","Financial","Germany","711","NO"
"ulp","SberBankCompany","2007-1-28","Semiconductors","Japan","946","YES"
"djq","AsusHost","1994-11-32","Materials","Russia","871","NO"
"dnjn","HospitalCorporation","1972-2-1","Healtcare","Italy","593","YES"
"gkwysl","BOSCHInc","1961-1-20","Semiconductors","France","758","YES"
"afrxvt","HPCompany","1913-8-10","Materials","France","854","YES"
"odwtxi","AlalaneCompany","1928-8-31","Consumer Cyclical","Germany","676","YES"
"ggdkzw","HospitalCorporation","1933-11-15","Semiconductors","UK","455","YES"
"jeew","AMDHolder","2015-2-13","Financial","China","24","NO"
"iknprm","LukoilCompany","1922-1-21","Industrials","Japan","577","YES"
"gah","NVIDIAGalactic","1928-6-15","Consumer Cyclical","France","533","YES"
"ojgf","JuiceInc","1930-4-7","CommunicationServices","Italy","737","NO"
"zgb","NVIDIACompany","1967-13-9","CommunicationServices","USA","168","NO"
"htrd","SimonHost","2009-13-8","Industrials","Japan","887","NO"
"qkscl","MicrosoftEnterprise","1967-5-10","Materials","UK","905","NO"
"qct","SberBankInc","1965-1-15","CommunicationServices","Japan","866","NO"
"ythwtr","TeslaCompany","1983-2-5","Industrials","UK","228","YES"
"exjv","HuntingtonCorporation","1986-4-31","Technology","Italy","968","NO"
"wcuns","AcerGalactic","1975-3-5","Healtcare","France","571","YES"
"wguhnt","HospitalEmpire","1967-10-3","Materials","USA","333","YES"
"gqfo","ToshibaHost","1933-10-30","Industrials","Italy","634","YES"
"xcykq","SberBankCorporation","2002-1-26","Financial","Japan","80","YES"
"gfduii","HuntingtonCompany","1965-4-19","Consumer Cyclical","Japan","557","NO"
"oghi","MouseCorporation","1966-8-1","Materials","France","690","YES"
"umkssa","HPEnterprise","1982-6-1","Consumer Cyclical","USA","800","NO"
"anb","AsusCorporation","1968-11-14","Energy","Russia","805","YES"
"uwgel","NickelCompany","1947-9-5","CommunicationServices","China","438","NO"
"mljsno","NVIDIACorporation","1990-5-14","Energy","Russia","9","NO"
"wxhjhx","PapitaCorporation","2003-7-18","Financial","Japan","410","NO"
"cbudj","AdidasCorporation","2002-11-6","Technology","Japan","531","YES"
"kzoatp","AlalaneEmpire","1904-11-1","Materials","Japan","403","YES"
"jpwb","McDonaldsCorporation","1988-1-1","Healtcare","China","608","YES"
"eutqze","AmazonInc","1960-4-31","Materials","UK","411","YES"
"zcifeu","OrangeInc","1914-10-23","Technology","Japan","448","NO"
"vac","TeslaHolder","1909-1-20","Technology","China","371","NO"
"txne","MaximInc","1967-9-7","Industrials","France","867","YES"
"nsybc","ReebolEnterprise","1958-13-19","Healtcare","Russia","702","YES"
"rzm","NVIDIAGalactic","1945-6-26","Industrials","USA","875","NO"
"smkzt","BOSCHInc","1954-5-4","Industrials","China","176","NO"
"gok","NickelCompany","1914-8-9","Materials","Russia","431","YES"
"bfvmbr","AcerCorporation","1918-13-8","Industrials","Germany","799","NO"
"wnnj","OrangeCompany","1950-5-2","Financial","Japan","209","NO"
"gky","BurgerKingCompany","1903-7-15","Energy","Germany","581","YES"
"kmrgnz","AmazonHolder","1933-13-11","Materials","France","336","YES"
"iwp","NickelGalactic","1902-11-28","Consumer Cyclical","France","47","NO"
"hgiuih","MindalInc","1951-1-5","Consumer Cyclical","USA","372","YES"
"abuqjs","SimonEmpire","1905-11-19","CommunicationServices","China","399","NO"
"jaylk","AdidasEnterprise","1918-7-15","Technology","Japan","564","NO"
"xcdo","BOSCHHolder","1934-3-12","Healtcare","UK","807","YES"
"cfr","NLTCorporation","1987-12-3","Consumer Cyclical","UK","134","YES"
"bseht","OrangeEnterprise","1949-7-5","Industrials","Italy","585","YES"
"nciun","MicrosoftCorporation","1930-12-17","Semiconductors","Italy","528","NO"
"wshjyv","PalantirGalactic","1997-10-12","Materials","UK","989","NO"
"uasrd","NLTInc","1992-10-19","Semiconductors","Russia","392","YES"
"gamz","BOSCHEmpire","1989-1-8","Technology","Italy","108","NO"
"ruzn","MarshalEnterprise","1992-5-5","Financial","Russia","422","NO"
"jefzwg","HPCorporation","1988-3-4","Consumer Cyclical","France","949","NO"
"ete","MindalInc","1953-12-31","Materials","Germany","21","NO"
"scvz","SamsungHolder","1962-11-27","Consumer Cyclical","UK","667","YES"
"bjesq","JuiceHolder","1969-1-13","Financial","China","92","YES"
"jns","HuntingtonHost","1989-8-14","Financial","China","428","NO"
"yftc","AlalaneEmpire","1953-7-21","Industrials","Germany","992","NO"
"lrxkpp","MarshalEnterprise","2003-3-5","Energy","UK","518","NO"
"lsjag","BOSCHEnterprise","1975-8-27","CommunicationServices","Italy","599","YES"
"bqgl","AlalaneGalactic","1902-11-26","Energy","USA","460","YES"
"cbg","MicrosoftEnterprise","1920-3-21","Energy","Germany","171","YES"
"osvyte","MindalEmpire","1934-5-22","Materials","Russia","49","YES"
"ifcbc","MaximInc","2010-1-29","Semiconductors","Italy","42","YES"
"cllov","AdidasInc","1974-8-8","Materials","France","704","YES"
"ydgf","McDonaldsInc","1963-1-13","Materials","UK","328","NO"
"pmmyj","OrangeHost","1937-13-7","CommunicationServices","USA","953","YES"
"kgqjgj","NickelCorporation","1991-8-25","Consumer Cyclical","UK","712","YES"
"taxdqy","VoxGalactic","1970-7-25","Consumer Cyclical","Russia","744","YES"
"ladzjt","McDonaldsEnterprise","1920-12-16","CommunicationServices","Italy","446","YES"
"abzp","McDonaldsCorporation","2021-4-15","Technology","USA","482","YES"
"mfr","AmazonEmpire","1998-5-29","Materials","Japan","222","YES"
"qkzszv","MicrosoftGalactic","1985-6-12","Industrials","China","68","NO"
"ovkdyy","OrangeGalactic","1903-3-4","Healtcare","Russia","633","NO"
"cekws","SberBankInc","1913-8-27","Technology","Italy","673","NO"
"cbatg","SimonInc","1938-5-16","Industrials","UK","419","YES"
"fuiz","SamsungCorporation","1993-6-11","Industrials","Russia","89","YES"
"yzcr","VirginEmpire","2006-11-2","Healtcare","France","294","NO"
"tvmc","SberBankHolder","1953-1-17","Materials","France","104","NO"
"ogaumn","AmazonEmpire","1906-7-3","Materials","Japan","821","YES"
"dywklq","NikeInc","1968-3-24","Materials","Russia","210","YES"
"rul","VoxCorporation","1931-11-14","Semiconductors","China","205","YES"
"sanrt","MirrowCorporation","2000-10-31","Semiconductors","Japan","400","YES"
"aqsm","SamsungGalactic","1976-5-28","Technology","Germany","138","YES"
"oxjpfz","MindalHolder","1947-3-21","Financial","USA","814","YES"
"frmcz","VoxCompany","1992-2-5","Technology","USA","292","YES"
"jsa","AmazonCompany","1905-10-22","Consumer Cyclical","Italy","94","YES"
"qxjm","LukoilEnterprise","1941-4-4","Energy","USA","192","YES"
"upgx","NikeGalactic","1921-3-26","Materials","UK","300","NO"
"qhikh","VirginEnterprise","1926-6-7","Healtcare","Japan","601","YES"
"sglon","SimonHost","1972-13-8","Consumer Cyclical","France","833","NO"
"sda","AmazonEmpire","1957-5-14","Consumer Cyclical","Russia","804","NO"
"ngd","AlalaneEnterprise","1948-11-3","Semiconductors","USA","85","YES"
"pct","MaximInc","1964-3-8","CommunicationServices","France","716","NO"
"bwbifb","AsusHost","1953-7-25","Materials","China","836","NO"
"bti","OrangeCompany","1925-5-1","CommunicationServices","France","973","YES"
"ivkmw","OrangeInc","1930-1-1","CommunicationServices","USA","65","YES"
"wauy","ToshibaInc","1944-5-10","Consumer Cyclical","China","589","NO"
"puoak","HPCorporation","1935-10-17","Healtcare","France","45","YES"
"kqepbk","MouseCorporation","1988-7-27","Materials","China","900","NO"
"hsvgns","NikeCompany","2005-9-23","CommunicationServices","China","212","NO"
"esvjhn","MarshalGalactic","1954-2-29","Semiconductors","Japan","797","NO"
"cypp","VoxEmpire","1931-10-4","Energy","France","852","YES"
"smeeva","JuiceEmpire","1926-10-24","Materials","China","423","NO"
"smgvh","HuntingtonHolder","1993-2-12","Healtcare","Germany","369","NO"
"taimcw","MirrowEnterprise","1980-6-2","Healtcare","Japan","789","YES"
"lza","OrangeCorporation","2001-1-21","Technology","Japan","538","NO"
"phnnmd","AcerEmpire","1901-7-20","Consumer Cyclical","China","426","NO"
"quxspm","PalantirHost","1924-6-8","Energy","Italy","572","YES"
"mvo","VoxHolder","2010-12-24","Energy","Italy","502","YES"
"sxyzi","MeuzauHost","1917-6-16","Financial","Italy","101","YES"
"wqiybz","AsusHost","1952-6-5","Financial","Japan","373","YES"
"jxu","SimonGalactic","2009-4-13","Healtcare","USA","579","NO"
"kqbhm","PalantirEmpire","1986-9-10","Semiconductors","China","183","YES"
"szdzzt","AmazonCompany","2004-9-9","Semiconductors","UK","727","YES"
"pcynp","MaximHost","2012-3-5","Consumer Cyclical","UK","60","YES"
"url","HPInc","1969-3-26","Materials","Italy","429","YES"
"gzg","AcerEmpire","1947-3-12","Semiconductors","Russia","652","NO"
"chd","MouseCorporation","1901-2-4","Industrials","Japan","544","YES"
"uzea","AMDHost","2019-4-3","Materials","UK","566","NO"
"sxhi","NVIDIACorporation","2020-8-10","Consumer Cyclical","China","194","NO"
"qdxvmv","JuiceHost","1936-12-19","Energy","Germany","38","NO"
"bopogr","SamsungCorporation","1983-11-9","Materials","Russia","299","YES"
"tvxhhz","AlalaneEnterprise","1922-2-3","Healtcare","France","692","NO"
"tul","NickelEmpire","1976-3-18","Technology","Italy","606","YES"
"onmjjd","AppleHost","1955-6-28","Industrials","France","693","NO"
"hqguv","ReebolHost","1968-8-3","Healtcare","USA","506","NO"
"agj","SamsungCorporation","1909-12-24","Financial","France","959","YES"
"mdeh","LukoilEmpire","2019-5-13","Financial","USA","70","NO"
"zyyqnl","MicrosoftEmpire","1920-10-20","CommunicationServices","Russia","607","NO"
"aykz","HospitalGalactic","1942-3-4","Consumer Cyclical","China","645","NO"
"frtrgv","AlalaneCorporation","1933-3-22","Materials","UK","621","YES"
"gdheu","AsusHost","1955-11-30","Consumer Cyclical","Italy","929","NO"
"bjanv","KFCEmpire","1927-9-8","Financial","Russia","264","YES"
"feq","TeslaInc","1908-13-29","CommunicationServices","Germany","384","YES"
"jdycw","AcerCorporation","1925-8-11","Financial","UK","736","NO"
"jhal","AsusCorporation","2012-1-25","Industrials","France","988","NO"
"fnzaya","MouseEnterprise","2014-1-27","Industrials","China","739","YES"
"dvd","ReebolEnterprise","1913-4-19","Semiconductors","UK","275","YES"
"dgx","MouseHost","1927-9-17","Healtcare","UK","51","YES"
"sib","SimonHost","2001-1-19","Energy","Russia","605","YES"
"futh","McDonaldsGalactic","2009-10-7","Energy","Japan","509","YES"
"wesx","AmazonEmpire","1946-5-13","Healtcare","Russia","402","NO"
"hptath","SimonCompany","1954-6-32","Technology","Germany","79","NO"
"xmma","VoxEmpire","2009-10-7","Semiconductors","France","217","YES"
"utf","MaximGalactic","1951-2-20","CommunicationServices","USA","458","NO"
"oac","LukoilHost","2021-7-28","Semiconductors","Russia","552","NO"
"nbcm","BOSCHGalactic","1980-1-26","Materials","Italy","135","YES"
"pnyo","TeslaCorporation","1970-13-14","Semiconductors","Italy","33","YES"
"emx","VirginEmpire","1988-10-13","Consumer Cyclical","UK","701","NO"
"rsyu","AdidasCompany","1924-9-28","Energy","Japan","618","YES"
"dmcvks","AcerCorporation","1929-13-28","Financial","China","745","NO"
"wnjzhf","MarshalInc","2016-3-10","Semiconductors","China","956","YES"
"hamuax","AcerInc","1903-3-6","Industrials","Russia","997","YES"
"btwk","MeuzauHolder","1994-12-20","Financial","USA","73","NO"
"pue","OrangeCompany","1908-9-9","Technology","USA","862","YES"
"rzou","MeuzauGalactic","1949-7-29","Healtcare","Italy","791","NO"
"cjahdg","SamsungInc","1901-12-20","Industrials","Germany","901","YES"
"neq","McDonaldsCorporation","1978-1-8","CommunicationServices","China","106","YES"
"ediy","SberBankHost","1938-13-17","CommunicationServices","Italy","348","NO"
"sxi","NickelCorporation","1977-10-29","Materials","Japan","951","YES"
"pfj","AppleInc","1966-13-7","Healtcare","Germany","876","NO"
"zocd","McDonaldsHolder","1906-10-17","Technology","France","334","YES"
"yblgi","AcerGalactic","1952-13-29","Materials","Japan","823","YES"
"lmdx","MicrosoftCorporation","1988-2-15","Semiconductors","Italy","260","YES"
"oyfdg","TeslaCorporation","1967-5-12","CommunicationServices","Russia","615","NO"
"eci","AppleCorporation","2012-9-30","Financial","China","489","YES"
"ctrkhi","MicrosoftCompany","2000-7-18","Consumer Cyclical","France","728","NO"
"ayx","MarshalEnterprise","1943-6-27","Industrials","UK","415","YES"
"bkacli","BOSCHEmpire","1918-7-18","Technology","Russia","749","YES"
